type,n,extra_balls,seed,relaxation,mosek_code,pval,dval,rel_gap,eval_ratio,time
martinez,2.0,1.0,17847.0,kron,PrimalAndDualFeasible,-0.44143678369937367,-0.4414367837716894,7.231570897658912e-11,27853657326.33936,0.0018701553344726562
martinez,2.0,1.0,17847.0,beta,PrimalAndDualFeasible,-0.441436783804702,-0.4414367838262778,2.1575796704809136e-11,151397009361.39944,0.000640869140625
martinez,2.0,1.0,17861.0,shor,PrimalAndDualFeasible,-0.8068347265449217,-0.8826742968349465,0.07583957029002475,11.818318150728802,0.0004050731658935547
martinez,2.0,1.0,17861.0,kron,PrimalAndDualFeasible,-0.8756957719841206,-0.8756957726406446,6.565239463185435e-10,981871158.2069739,0.0017049312591552734
martinez,2.0,1.0,17861.0,beta,PrimalAndDualFeasible,-0.8756957735395712,-0.8756957735470119,7.440714711037799e-12,124741343429.133,0.0006818771362304688
martinez,2.0,1.0,17863.0,shor,PrimalAndDualFeasible,0.13628282789154755,-0.18810941158893302,0.32439223948048057,3.436337436226963,0.00031495094299316406
martinez,2.0,1.0,17863.0,kron,PrimalAndDualFeasible,-0.16353988585964474,-0.16353988586774862,8.10387867922202e-12,61481368636.8001,0.0017228126525878906
martinez,2.0,1.0,17863.0,beta,PrimalAndDualFeasible,-0.16353988573417277,-0.16353988582069934,8.652656369179113e-11,2658666741.2654905,0.0007948875427246094
martinez,2.0,1.0,17866.0,shor,PrimalAndDualFeasible,-0.11431441160478621,-0.531145502635193,0.4168310910304068,2.1942155209921017,0.0003800392150878906
martinez,2.0,1.0,17866.0,kron,PrimalAndDualFeasible,-0.5026668464507236,-0.5026668600005925,1.3549868893569794e-08,143170510.9799023,0.0019431114196777344
martinez,2.0,1.0,17866.0,beta,PrimalAndDualFeasible,-0.5026668600980878,-0.5026668601885463,9.045852955580358e-11,17896112928.039795,0.0007197856903076172
martinez,2.0,1.0,17868.0,shor,PrimalAndDualFeasible,-0.5812472616227785,-1.0602105395573849,0.47896327793460636,3.093120675780701,0.00035500526428222656
martinez,2.0,1.0,17868.0,kron,PrimalAndDualFeasible,-0.9856316159040971,-0.9856316159629723,5.887523801817451e-11,32868042693.910942,0.0018608570098876953
martinez,2.0,1.0,17868.0,beta,PrimalAndDualFeasible,-0.9856316159793859,-0.9856316159658128,1.3573031587554851e-11,56448582357.27969,0.0006549358367919922
martinez,2.0,1.0,17902.0,shor,PrimalAndDualFeasible,-0.5045467176363098,-1.0835643212600574,0.5790176036237477,2.667844752378941,0.0003211498260498047
martinez,2.0,1.0,17902.0,kron,PrimalAndDualFeasible,-0.8338096234471876,-0.833809623537832,9.064438089012583e-11,12421099684.833626,0.0019190311431884766
martinez,2.0,1.0,17902.0,beta,PrimalAndDualFeasible,-0.8338096235621794,-0.8338096235699413,7.761902232061857e-12,232410634659.61423,0.0007550716400146484
martinez,2.0,1.0,17917.0,shor,PrimalAndDualFeasible,0.0037404501999580013,-0.45799843804380813,0.46173888824376613,1.2302616499252612,0.0002880096435546875
martinez,2.0,1.0,17917.0,kron,PrimalAndDualFeasible,-0.3734318867995667,-0.3734318889506653,2.1510986325523618e-09,577244803.7996008,0.0017290115356445312
martinez,2.0,1.0,17917.0,beta,PrimalAndDualFeasible,-0.37343188754566004,-0.3734318889175717,1.3719116398469566e-09,809559893.4589618,0.0006909370422363281
martinez,2.0,1.0,17955.0,shor,PrimalAndDualFeasible,-0.7665727186786208,-0.9739858348072271,0.20741311612860636,7.404662166482107,0.0003681182861328125
martinez,2.0,1.0,17955.0,kron,PrimalAndDualFeasible,-0.9594294407301817,-0.9594294407454909,1.530919835346367e-11,55993360728.009705,0.0017888545989990234
martinez,2.0,1.0,17955.0,beta,PrimalAndDualFeasible,-0.9594294407075301,-0.9594294407699322,6.240208350050125e-11,1527074307365.3848,0.0007009506225585938
martinez,2.0,1.0,17977.0,shor,PrimalAndDualFeasible,-0.2688868811187304,-0.876167001302173,0.6072801201834426,1.702779312845626,0.0003268718719482422
martinez,2.0,1.0,17977.0,kron,PrimalAndDualFeasible,-0.6090611441560229,-0.6090611442889077,1.3288481426343424e-10,9017311642.054874,0.0018239021301269531
martinez,2.0,1.0,17977.0,beta,PrimalAndDualFeasible,-0.6090611441829613,-0.6090611442605557,7.759437536947189e-11,9402521719.398956,0.0007529258728027344
martinez,2.0,1.0,17992.0,shor,PrimalAndDualFeasible,-0.11167409949562761,-0.699822134151108,0.5881480346554805,1.8730923409654021,0.00028705596923828125
martinez,2.0,1.0,17992.0,kron,PrimalAndDualFeasible,-0.5436153494442019,-0.5436153503243033,8.801014361736748e-10,2278894080.482453,0.001608133316040039
martinez,2.0,1.0,17992.0,beta,PrimalAndDualFeasible,-0.543615350147124,-0.5436153503856052,2.3848112373769936e-10,10765090660.227886,0.0008311271667480469
martinez,2.0,1.0,17998.0,shor,PrimalAndDualFeasible,-0.6768233119542243,-0.91881678956256,0.24199347760833567,4.230410570357618,0.00030493736267089844
martinez,2.0,1.0,17998.0,kron,PrimalAndDualFeasible,-0.8876831846230865,-0.8876831852619491,6.38862629465109e-10,2143770398.652703,0.0025908946990966797
martinez,2.0,1.0,17998.0,beta,PrimalAndDualFeasible,-0.88768318498752,-0.8876831852535281,2.6600810443255796e-10,7993808157.663445,0.0008459091186523438
martinez,2.0,1.0,18006.0,shor,PrimalAndDualFeasible,-0.2684063418339198,-0.5758943511333645,0.3074880092994447,5.468899690456432,0.00041794776916503906
martinez,2.0,1.0,18006.0,kron,PrimalAndDualFeasible,-0.5685246678357758,-0.5685246680605699,2.247940722455155e-10,8516491821.212956,0.001734018325805664
martinez,2.0,1.0,18006.0,beta,PrimalAndDualFeasible,-0.5685246681863162,-0.5685246682004996,1.4183432206493762e-11,27258367993.304005,0.0008459091186523438
martinez,2.0,1.0,18037.0,shor,PrimalAndDualFeasible,-0.17102177878769928,-0.29841885478016505,0.12739707599246577,3.498890928196131,0.0003609657287597656
martinez,2.0,1.0,18037.0,kron,PrimalAndDualFeasible,-0.2964704500831688,-0.29647045027835817,1.9518936467122217e-10,3687975940.527557,0.0020551681518554688
martinez,2.0,1.0,18037.0,beta,PrimalAndDualFeasible,-0.29647045021115953,-0.2964704502840268,7.28672677752229e-11,13341118835.10502,0.0006070137023925781
martinez,2.0,1.0,18042.0,shor,PrimalAndDualFeasible,-0.5376722859405768,-0.6952659280119038,0.15759364207132698,8.143001773528907,0.00035500526428222656
martinez,2.0,1.0,18042.0,kron,PrimalAndDualFeasible,-0.692514587947431,-0.6925145879587509,1.1319833959078096e-11,139163747106.1234,0.002234935760498047
martinez,2.0,1.0,18042.0,beta,PrimalAndDualFeasible,-0.6925145879572908,-0.6925145879586166,1.325828336007362e-12,985361262656.9957,0.0007460117340087891
martinez,2.0,1.0,18088.0,shor,PrimalAndDualFeasible,-0.572219724720757,-0.6649502875081018,0.09273056278734482,12.797088563534466,0.0004558563232421875
martinez,2.0,1.0,18088.0,kron,PrimalAndDualFeasible,-0.6567851960593049,-0.6567851969292272,8.69922356372399e-10,1312135418.3946552,0.0016069412231445312
martinez,2.0,1.0,18088.0,beta,PrimalAndDualFeasible,-0.6567851973419596,-0.6567851973473176,5.3579363168410055e-12,110683632205.80981,0.0006480216979980469
martinez,2.0,1.0,18094.0,shor,PrimalAndDualFeasible,-0.44307332856541043,-1.094197886519501,0.6511245579540905,2.227671751660607,0.0002980232238769531
martinez,2.0,1.0,18094.0,kron,PrimalAndDualFeasible,-0.9626603526479197,-0.9626607548102871,4.0216236740775457e-07,7388686.941493452,0.0015549659729003906
martinez,2.0,1.0,18094.0,beta,PrimalAndDualFeasible,-0.9626607434811745,-0.9626607550687435,1.1587569015425458e-08,367164319.33491325,0.0007920265197753906
martinez,2.0,1.0,18136.0,shor,PrimalAndDualFeasible,-1.1524464389196996,-1.2855200919599565,0.10916774398231131,12.401867723874412,0.0004458427429199219
martinez,2.0,1.0,18136.0,kron,PrimalAndDualFeasible,-1.2811884092609664,-1.2811884093509043,7.019875789071247e-11,20962422286.555836,0.0022192001342773438
martinez,2.0,1.0,18136.0,beta,PrimalAndDualFeasible,-1.2811884090832324,-1.2811884093112798,1.7799673891637875e-10,10669153693.275993,0.0007529258728027344
martinez,2.0,1.0,18141.0,shor,PrimalAndDualFeasible,-0.7616874350816834,-1.117700582013111,0.3560131469314276,5.603646687881497,0.0003600120544433594
martinez,2.0,1.0,18141.0,kron,PrimalAndDualFeasible,-1.097967420548344,-1.0979674219962523,1.3187169397728926e-09,1838008113.7821753,0.001878976821899414
martinez,2.0,1.0,18141.0,beta,PrimalAndDualFeasible,-1.0979674220587843,-1.0979674220587519,2.952593279886895e-14,4033311517639.639,0.0008599758148193359
martinez,2.0,1.0,18199.0,shor,PrimalAndDualFeasible,-0.8112604414842206,-1.3702846090213578,0.5125029780224636,2.4814379863476606,0.0003211498260498047
martinez,2.0,1.0,18199.0,kron,PrimalAndDualFeasible,-1.2272413049124489,-1.2272413050800106,1.3653528574781474e-10,10499455618.335773,0.002568960189819336
martinez,2.0,1.0,18199.0,beta,PrimalAndDualFeasible,-1.2272413043919022,-1.2272413049353665,4.4283417005329274e-10,5383919830.456824,0.0008411407470703125
martinez,2.0,1.0,18200.0,shor,PrimalAndDualFeasible,-1.409117434470519,-1.4419275746786273,0.023016220440448227,61.657482452163755,0.000453948974609375
martinez,2.0,1.0,18200.0,kron,PrimalAndDualFeasible,-1.4416064818348213,-1.4416064818162253,1.2899507495497729e-11,40184840669.22627,0.0016849040985107422
martinez,2.0,1.0,18200.0,beta,PrimalAndDualFeasible,-1.4416064818659806,-1.4416064818612564,3.2770531166575982e-12,291025518366.7127,0.0006449222564697266
martinez,2.0,1.0,18203.0,shor,PrimalAndDualFeasible,-1.1323221282211144,-1.4440647768802406,0.24199987047121108,6.575607705786269,0.0003120899200439453
martinez,2.0,1.0,18203.0,kron,PrimalAndDualFeasible,-1.4353097104423085,-1.4353097104895236,3.2895423446081403e-11,48911221613.594666,0.001722097396850586
martinez,2.0,1.0,18203.0,beta,PrimalAndDualFeasible,-1.4353097103572012,-1.4353097103911554,2.3656338810572388e-11,17107618636.44317,0.0006399154663085938
martinez,2.0,1.0,18205.0,shor,PrimalAndDualFeasible,-0.8557801491577585,-0.9260915072547599,0.0703113580970014,31.244191433752253,0.0004749298095703125
martinez,2.0,1.0,18205.0,kron,PrimalAndDualFeasible,-0.9254515753112228,-0.925451575525476,2.1425317076051442e-10,10790847995.892729,0.0023360252380371094
martinez,2.0,1.0,18205.0,beta,PrimalAndDualFeasible,-0.9254515751967315,-0.9254515754031862,2.064547421909424e-10,9816561031.850521,0.0007879734039306641
martinez,2.0,1.0,18221.0,shor,PrimalAndDualFeasible,-0.2038878630656467,-0.42477520445838834,0.22088734139274163,2.213777431929663,0.00028514862060546875
martinez,2.0,1.0,18221.0,kron,PrimalAndDualFeasible,-0.404050616899108,-0.4040506176602538,7.611458130440951e-10,1151600626.987716,0.0018391609191894531
martinez,2.0,1.0,18221.0,beta,PrimalAndDualFeasible,-0.4040506176934636,-0.40405061772817347,3.47098461084272e-11,20922288193.046097,0.0008511543273925781
martinez,2.0,1.0,18222.0,shor,PrimalAndDualFeasible,0.14450297527507286,-0.5627139668781656,0.7072169421532384,2.210504785207024,0.00035309791564941406
martinez,2.0,1.0,18222.0,kron,PrimalAndDualFeasible,-0.38743769397796174,-0.3874376940645537,8.659195582794155e-11,13014286339.672174,0.0016770362854003906
martinez,2.0,1.0,18222.0,beta,PrimalAndDualFeasible,-0.3874376940223849,-0.3874376940334592,1.1074252626031011e-11,52125146069.033966,0.0008199214935302734
martinez,2.0,1.0,18287.0,shor,PrimalAndDualFeasible,-0.041969668340302024,-0.8347333340587398,0.7927636657184378,1.792296841971915,0.0002830028533935547
martinez,2.0,1.0,18287.0,kron,PrimalAndDualFeasible,-0.6800845913451457,-0.6800845920358438,6.906981653287403e-10,3894563910.1185403,0.0015120506286621094
martinez,2.0,1.0,18287.0,beta,PrimalAndDualFeasible,-0.6800845921094603,-0.6800845921537619,4.430167344082747e-11,88075753501.3264,0.0008258819580078125
martinez,2.0,1.0,18302.0,shor,PrimalAndDualFeasible,-0.09818117495285304,-0.283192723109162,0.18501154815630894,1.536230350629804,0.0003838539123535156
martinez,2.0,1.0,18302.0,kron,PrimalAndDualFeasible,-0.27715829557752025,-0.2771582978938444,2.3163241325008244e-09,285402200.9842365,0.002126932144165039
martinez,2.0,1.0,18302.0,beta,PrimalAndDualFeasible,-0.2771582977239627,-0.27715829790194924,1.779865144158066e-10,4441359232.783149,0.0008168220520019531
martinez,2.0,1.0,18345.0,shor,PrimalAndDualFeasible,0.01993631794070523,-0.737161757742216,0.7570980756829213,2.759874786456118,0.0003180503845214844
martinez,2.0,1.0,18345.0,kron,PrimalAndDualFeasible,-0.3950852539922933,-0.3950852540952116,1.0291834051656679e-10,36087348982.46646,0.0021529197692871094
martinez,2.0,1.0,18345.0,beta,PrimalAndDualFeasible,-0.3950852540336948,-0.3950852540148471,1.884770117754897e-11,24185378114.101215,0.0006358623504638672
martinez,2.0,1.0,18352.0,shor,PrimalAndDualFeasible,0.08194508625426394,-0.40800873011393063,0.4899538163681946,2.4425126635549375,0.0003070831298828125
martinez,2.0,1.0,18352.0,kron,PrimalAndDualFeasible,-0.1691298233160816,-0.16912982339669724,8.061565304195994e-11,7230829776.166102,0.0019071102142333984
martinez,2.0,1.0,18352.0,beta,PrimalAndDualFeasible,-0.16912982279713223,-0.16912982329612736,4.98995122999446e-10,713424208.9545444,0.000743865966796875
martinez,2.0,1.0,18366.0,shor,PrimalAndDualFeasible,-0.1026593270686352,-0.158848867806088,0.0561895407374528,2.0788167773437833,0.0002720355987548828
martinez,2.0,1.0,18366.0,kron,PrimalAndDualFeasible,-0.14021450096005716,-0.14021450162470178,6.64644617121013e-10,340102109.37128067,0.0018088817596435547
martinez,2.0,1.0,18366.0,beta,PrimalAndDualFeasible,-0.14021450186691822,-0.14021450188612095,1.920272274524848e-11,22787582049.793774,0.0007989406585693359
martinez,2.0,1.0,18384.0,shor,PrimalAndDualFeasible,-0.16019462642369586,-0.4795920085914412,0.3193973821677453,1.9085129614601462,0.0003008842468261719
martinez,2.0,1.0,18384.0,kron,PrimalAndDualFeasible,-0.39411793491255065,-0.3941179349986262,8.607553558803716e-11,9333521558.250849,0.0019440650939941406
martinez,2.0,1.0,18384.0,beta,PrimalAndDualFeasible,-0.39411793473885076,-0.39411793487396773,1.3511697316559435e-10,3632186780.656061,0.0007889270782470703
martinez,2.0,1.0,18399.0,shor,PrimalAndDualFeasible,0.042822862360427594,-0.5487671433355735,0.5915900056960011,1.5428084057664988,0.0002760887145996094
martinez,2.0,1.0,18399.0,kron,PrimalAndDualFeasible,-0.48925445966721975,-0.4892544597191942,5.197442476401193e-11,11805897951.085981,0.0014150142669677734
martinez,2.0,1.0,18399.0,beta,PrimalAndDualFeasible,-0.4892544591365557,-0.4892544596164262,4.798705321995556e-10,1553011707.1548765,0.0008261203765869141
martinez,2.0,1.0,18407.0,shor,PrimalAndDualFeasible,0.0037126601011737356,-0.8787871683479584,0.8824998284491322,1.4738407298498264,0.00030994415283203125
martinez,2.0,1.0,18407.0,kron,PrimalAndDualFeasible,-0.6154720474349625,-0.6154720476244175,1.89455007237882e-10,9140471711.274813,0.0019998550415039062
martinez,2.0,1.0,18407.0,beta,PrimalAndDualFeasible,-0.6154720468662208,-0.6154720475875449,7.213241115522351e-10,1808543751.3775253,0.0007791519165039062
martinez,2.0,1.0,18421.0,shor,PrimalAndDualFeasible,-0.45121575404938713,-0.461752255427742,0.010536501378354879,24.217269179495638,0.0004410743713378906
martinez,2.0,1.0,18421.0,kron,PrimalAndDualFeasible,-0.4581786810075021,-0.4581786810982393,9.07371955349845e-11,1901479357.1593072,0.0022192001342773438
martinez,2.0,1.0,18421.0,beta,PrimalAndDualFeasible,-0.45817868113757454,-0.45817868107638365,6.119088569178643e-11,1816438831.7811928,0.0007250308990478516
martinez,2.0,1.0,18463.0,shor,PrimalAndDualFeasible,0.0033205865043409257,-0.4976404789518099,0.5009610654561508,1.2236764246327942,0.00021696090698242188
martinez,2.0,1.0,18463.0,kron,PrimalAndDualFeasible,-0.42054031863789226,-0.4205403187623675,1.244752634299573e-10,16355148603.301636,0.002034902572631836
martinez,2.0,1.0,18463.0,beta,PrimalAndDualFeasible,-0.42054031863699703,-0.42054031871269015,7.569311843980131e-11,34753505287.78329,0.0007140636444091797
martinez,2.0,1.0,18473.0,shor,PrimalAndDualFeasible,-0.4168277715028614,-1.0704352375647233,0.6536074660618618,1.68884985535001,0.0002770423889160156
martinez,2.0,1.0,18473.0,kron,PrimalAndDualFeasible,-0.8585339483286365,-0.8585339524366506,4.10801415107187e-09,413292953.55097836,0.002025127410888672
martinez,2.0,1.0,18473.0,beta,PrimalAndDualFeasible,-0.8585339520631704,-0.8585339525546811,4.915107210123892e-10,4322515246.215145,0.0006082057952880859
martinez,2.0,1.0,18476.0,shor,PrimalAndDualFeasible,-0.291884077669447,-0.4388315466611009,0.1469474689916539,4.603109531277944,0.00036406517028808594
martinez,2.0,1.0,18476.0,kron,PrimalAndDualFeasible,-0.37344856696929546,-0.3734485670346034,6.53079257340039e-11,7732320391.907021,0.0017299652099609375
martinez,2.0,1.0,18476.0,beta,PrimalAndDualFeasible,-0.37344856681351213,-0.3734485669896654,1.761532586463943e-10,9199783813.593132,0.0008950233459472656
martinez,2.0,1.0,18515.0,shor,PrimalAndDualFeasible,0.16729605711902595,-0.35726929774348964,0.5245653548625155,4.7066290049734825,0.00043320655822753906
martinez,2.0,1.0,18515.0,kron,PrimalAndDualFeasible,-0.3562084479086767,-0.3562084481216933,2.1301660435568692e-10,3525401256.6025486,0.0017628669738769531
martinez,2.0,1.0,18515.0,beta,PrimalAndDualFeasible,-0.3562084481822893,-0.35620844823065434,4.836503419980431e-11,10482662974.514988,0.0007910728454589844
martinez,2.0,1.0,18544.0,shor,PrimalAndDualFeasible,-0.7284453927885829,-0.825381385741432,0.09693599295284916,24.499191217034912,0.0004248619079589844
martinez,2.0,1.0,18544.0,kron,PrimalAndDualFeasible,-0.8235767248135052,-0.823576724819241,5.735856234423409e-12,210196950746.48056,0.001772165298461914
martinez,2.0,1.0,18544.0,beta,PrimalAndDualFeasible,-0.8235767248813934,-0.8235767247254079,1.5598555780371726e-10,17729874938.862835,0.0005381107330322266
martinez,2.0,1.0,18549.0,shor,PrimalAndDualFeasible,-0.7083345474440186,-0.9113411504206996,0.20300660297668105,5.880867668023715,0.0003609657287597656
martinez,2.0,1.0,18549.0,kron,PrimalAndDualFeasible,-0.8980378856180081,-0.8980378858366792,2.186710812424053e-10,5883689924.834438,0.0017850399017333984
martinez,2.0,1.0,18549.0,beta,PrimalAndDualFeasible,-0.8980378858878927,-0.8980378858753171,1.257560722223161e-11,44907795149.72417,0.00067901611328125
martinez,2.0,1.0,18573.0,shor,PrimalAndDualFeasible,-0.22268331924141152,-0.6881121551443101,0.46542883590289863,2.1752081932202585,0.0003650188446044922
martinez,2.0,1.0,18573.0,kron,PrimalAndDualFeasible,-0.571638426623372,-0.5716384268387112,2.1533919092320275e-10,4475386147.179167,0.0018229484558105469
martinez,2.0,1.0,18573.0,beta,PrimalAndDualFeasible,-0.5716384267828961,-0.5716384268422933,5.93971538620508e-11,17736550778.392017,0.0006871223449707031
martinez,2.0,1.0,18580.0,shor,PrimalAndDualFeasible,-0.03182771819156217,-0.7203911262582001,0.688563408066638,1.9378879589743374,0.0002741813659667969
martinez,2.0,1.0,18580.0,kron,PrimalAndDualFeasible,-0.14809714040470778,-0.5867185837549829,0.4386214433502751,3.5927055929883505,0.0016579627990722656
martinez,2.0,1.0,18580.0,beta,PrimalAndDualFeasible,-0.5575471422214748,-0.5575471438772979,1.6558230342411662e-09,2400558410.612409,0.0007050037384033203
martinez,2.0,1.0,18588.0,shor,PrimalAndDualFeasible,-1.206867343807012,-1.3789034863567846,0.1330637197565376,7.686345679042896,0.00034999847412109375
martinez,2.0,1.0,18588.0,kron,PrimalAndDualFeasible,-1.357714705845321,-1.3577147058912247,3.380955149631797e-11,31692052463.41546,0.0021240711212158203
martinez,2.0,1.0,18588.0,beta,PrimalAndDualFeasible,-1.3577147058521022,-1.3577147058457948,4.645599712758922e-12,26752447352.14497,0.0006890296936035156
martinez,2.0,1.0,18593.0,shor,PrimalAndDualFeasible,-1.0727635976981482,-1.3018507026097348,0.1929467913015466,12.27911617620097,0.00039196014404296875
martinez,2.0,1.0,18593.0,kron,PrimalAndDualFeasible,-1.2948476234838664,-1.294847623477887,4.617870904340026e-12,517011453398.96606,0.002481222152709961
martinez,2.0,1.0,18593.0,beta,PrimalAndDualFeasible,-1.294847623481989,-1.2948476234825508,4.338524782935754e-13,443147537427.04126,0.0008299350738525391
martinez,2.0,1.0,18624.0,shor,PrimalAndDualFeasible,-0.5066042977987516,-0.6745621024341616,0.16795780463541,15.524945413100756,0.0004138946533203125
martinez,2.0,1.0,18624.0,kron,PrimalAndDualFeasible,-0.6700015654944131,-0.670001567323793,1.8293798698110209e-09,1555269565.007958,0.0014579296112060547
martinez,2.0,1.0,18624.0,beta,PrimalAndDualFeasible,-0.6700015675990572,-0.6700015676153981,1.634092861024783e-11,153808275056.26675,0.0006010532379150391
martinez,2.0,1.0,18626.0,shor,PrimalAndDualFeasible,-0.3542684101591085,-0.5360675766582239,0.18179916649911543,16.814962573862232,0.0003859996795654297
martinez,2.0,1.0,18626.0,kron,PrimalAndDualFeasible,-0.5336538641228419,-0.5336538641790696,5.62276891713509e-11,58737009397.47792,0.0017070770263671875
martinez,2.0,1.0,18626.0,beta,PrimalAndDualFeasible,-0.5336538641118999,-0.5336538641677522,5.585232276672514e-11,72319317924.5989,0.000637054443359375
martinez,2.0,1.0,18679.0,shor,PrimalAndDualFeasible,-0.07435336973526589,-0.80316870017219,0.7288153304369241,2.856947916621527,0.0002880096435546875
martinez,2.0,1.0,18679.0,kron,PrimalAndDualFeasible,-0.6338302407839143,-0.6338302407988448,1.493050127976403e-11,22626178836.35364,0.0015478134155273438
martinez,2.0,1.0,18679.0,beta,PrimalAndDualFeasible,-0.6338302406474019,-0.6338302405261604,1.2124146131498037e-10,12361394534.02311,0.0006568431854248047
martinez,2.0,1.0,18688.0,shor,PrimalAndDualFeasible,0.007513785836617444,-0.3084382148939149,0.3159520007305323,1.436457893794127,0.000286102294921875
martinez,2.0,1.0,18688.0,kron,PrimalAndDualFeasible,-0.2248024083514784,-0.22480240927749512,9.260167077584924e-10,1362923593.0323396,0.0015590190887451172
martinez,2.0,1.0,18688.0,beta,PrimalAndDualFeasible,-0.22480240884724367,-0.2248024092306098,3.83366116629702e-10,4486547709.409842,0.0006070137023925781
martinez,2.0,1.0,18696.0,shor,PrimalAndDualFeasible,-0.024913285271733785,-0.31950977838837225,0.29459649311663844,1.7708985841771399,0.00030994415283203125
martinez,2.0,1.0,18696.0,kron,PrimalAndDualFeasible,-0.31782729106590357,-0.31782729116967223,1.037686603311272e-10,8192743197.2838125,0.0017631053924560547
martinez,2.0,1.0,18696.0,beta,PrimalAndDualFeasible,-0.31782729125359366,-0.317827291266958,1.3364365170076553e-11,101006845895.74307,0.0005500316619873047
martinez,2.0,1.0,18697.0,shor,PrimalAndDualFeasible,0.06728529144716376,-0.31194509030203266,0.37923038174919643,2.9820870097403,0.0003039836883544922
martinez,2.0,1.0,18697.0,kron,PrimalAndDualFeasible,-0.12052251309082507,-0.12052251332484425,2.340191790350943e-10,7434112436.112519,0.0017580986022949219
martinez,2.0,1.0,18697.0,beta,PrimalAndDualFeasible,-0.1205225133893838,-0.12052251338211106,7.272737967412013e-12,26409521546.50883,0.0007770061492919922
martinez,2.0,1.0,18708.0,shor,PrimalAndDualFeasible,-0.5403005796790691,-1.0021948300340622,0.4618942503549931,3.3402256855520163,0.0003650188446044922
martinez,2.0,1.0,18708.0,kron,PrimalAndDualFeasible,-0.948400649013647,-0.9484006548486371,5.834990157715936e-09,251425746.43987042,0.0017058849334716797
martinez,2.0,1.0,18708.0,beta,PrimalAndDualFeasible,-0.9484006548951415,-0.9484006550172503,1.2210887856412e-10,10712598057.508875,0.0008339881896972656
martinez,2.0,1.0,18753.0,shor,PrimalAndDualFeasible,-0.11863781699206548,-0.7223435643262941,0.6037057473342287,2.5965614697566934,0.0003120899200439453
martinez,2.0,1.0,18753.0,kron,PrimalAndDualFeasible,-0.6466187948913164,-0.6466187948117268,7.958955716702576e-11,6081728261.161496,0.0014541149139404297
martinez,2.0,1.0,18753.0,beta,PrimalAndDualFeasible,-0.6466187950716534,-0.6466187951602681,8.861467115650612e-11,16346051640.658215,0.0006880760192871094
martinez,2.0,1.0,18772.0,shor,PrimalAndDualFeasible,0.00208781350575842,-0.11548571761780217,0.11757353112356059,2.783873188040048,0.00036215782165527344
martinez,2.0,1.0,18772.0,kron,PrimalAndDualFeasible,-0.07514215978544087,-0.0751421597731162,1.232466906309071e-11,13460867904.010258,0.0020380020141601562
martinez,2.0,1.0,18772.0,beta,PrimalAndDualFeasible,-0.07514215955431489,-0.07514215960207751,4.7762627186642703e-11,5493810257.184813,0.0006921291351318359
martinez,2.0,1.0,18793.0,shor,PrimalAndDualFeasible,-0.2781529484404604,-1.0926208215140885,0.8144678730736281,1.4850235775618557,0.0002911090850830078
martinez,2.0,1.0,18793.0,kron,PrimalAndDualFeasible,-0.832886474197392,-0.8328865238569515,4.965955946456546e-08,62428553.84850547,0.0020890235900878906
martinez,2.0,1.0,18793.0,beta,PrimalAndDualFeasible,-0.8328865216409402,-0.8328865240376053,2.3966650886109164e-09,1757510004.8083117,0.0007381439208984375
martinez,2.0,1.0,18798.0,shor,PrimalAndDualFeasible,0.36356301304528027,-0.29327521681138824,0.6568382298566685,2.584690194505946,0.0003809928894042969
martinez,2.0,1.0,18798.0,kron,PrimalAndDualFeasible,-0.21341227721442393,-0.2134122774026026,1.881786670931973e-10,5137868453.636594,0.0014410018920898438
martinez,2.0,1.0,18798.0,beta,PrimalAndDualFeasible,-0.21341227723395312,-0.21341227727432385,4.0370734533112795e-11,20875228313.202873,0.0006151199340820312
martinez,2.0,1.0,18848.0,shor,PrimalAndDualFeasible,-0.028388339342458522,-0.5584356424350211,0.5300473030925625,1.3458288946540864,0.00032401084899902344
martinez,2.0,1.0,18848.0,kron,PrimalAndDualFeasible,-0.050193318136472743,-0.547747630174597,0.4975543120381243,1.831990443896541,0.0017290115356445312
martinez,2.0,1.0,18848.0,beta,PrimalAndDualFeasible,-0.5333877005262935,-0.5333877013309839,8.046904254044307e-10,2699845297.080945,0.0006990432739257812
martinez,2.0,1.0,18895.0,shor,PrimalAndDualFeasible,-0.09014922682419071,-0.5935180568423998,0.5033688300182091,3.828874391701783,0.0003409385681152344
martinez,2.0,1.0,18895.0,kron,PrimalAndDualFeasible,-0.46067539933526863,-0.46067539960353854,2.6826990628947556e-10,7413470128.327175,0.001873016357421875
martinez,2.0,1.0,18895.0,beta,PrimalAndDualFeasible,-0.46067539966625265,-0.46067539968527155,1.901889756794617e-11,27349712539.98357,0.0006968975067138672
martinez,2.0,1.0,18934.0,shor,PrimalAndDualFeasible,-0.932956314105675,-1.021937655183163,0.0889813410774879,20.831537231031085,0.00044798851013183594
martinez,2.0,1.0,18934.0,kron,PrimalAndDualFeasible,-1.0163670446956432,-1.0163670447220672,2.5998456224505802e-11,140229900407.51697,0.002048969268798828
martinez,2.0,1.0,18934.0,beta,PrimalAndDualFeasible,-1.016367044731974,-1.016367044735447,3.4170722905939417e-12,1463998904167.03,0.0007998943328857422
martinez,2.0,1.0,18956.0,shor,PrimalAndDualFeasible,-0.6019210410382275,-0.6584015224314609,0.05648048139323336,23.646298390716836,0.0003960132598876953
